a,b,m,n,injection_id,channel_mn,time,current,voltage,polarity
40,42,39,43,13,0,1.756,-72.664,-161.312,-1
40,42,39,43,13,0,1.761,-72.442,-155.688,-1
40,42,39,43,13,0,1.766,-72.206,-155.875,-1
40,42,39,43,13,0,1.771,-71.876,-159.062,-1
40,42,39,43,13,0,1.776,-71.614,-156.250,-1
40,42,39,43,13,0,1.781,-71.378,-153.250,-1
40,42,39,43,13,0,1.786,-71.096,-152.125,-1
40,42,39,43,13,0,1.791,-70.841,-154.938,-1
40,42,39,43,13,0,1.796,-70.552,-153.250,-1
40,42,39,43,13,0,1.801,-70.245,-150.438,-1
40,42,39,43,13,0,1.806,-70.035,-149.687,-1
40,42,39,43,13,0,1.811,-69.739,-155.875,-1
40,42,39,43,13,0,1.816,-69.484,-152.500,-1
40,42,39,43,13,0,1.821,-69.154,-151.188,-1
40,42,39,43,13,0,1.826,-68.858,-150.250,-1
40,42,39,43,13,0,1.831,-68.599,-146.312,-1
40,42,39,43,13,0,1.836,-68.239,-148.562,-1
40,42,39,43,13,0,1.841,-68.002,-147.812,-1
40,42,39,43,13,0,1.846,-67.714,-153.812,-1
40,42,39,43,13,0,1.851,-67.358,-143.875,-1
40,42,39,43,13,0,1.856,-67.069,-147.250,-1
40,42,39,43,13,0,1.861,-66.814,-146.875,-1
40,42,39,43,13,0,1.866,-66.529,-145.938,-1
40,42,39,43,13,0,1.871,-66.203,-145.750,-1
40,42,39,43,13,0,1.876,-65.940,-145.750,-1
40,42,39,43,13,0,1.881,-65.674,-148.562,-1
40,42,39,43,13,0,1.886,-65.370,-147.250,-1
40,42,39,43,13,0,1.891,-65.078,-149.500,-1
40,42,39,43,13,0,1.896,-64.849,-145.375,-1
40,42,39,43,13,0,1.901,-64.519,-141.625,-1
40,42,39,43,13,0,1.906,-64.279,-143.125,-1
40,42,39,43,13,0,1.911,-64.039,-141.625,-1
40,42,39,43,13,0,1.916,-63.750,-146.125,-1
40,42,39,43,13,0,1.921,-63.529,-145.000,-1
40,42,39,43,13,0,1.926,-63.300,-142.750,-1
40,42,39,43,13,0,1.931,-63.105,-144.812,-1
40,42,39,43,13,0,1.936,-62.786,-138.812,-1
40,42,39,43,13,0,1.941,-62.621,-142.000,-1
40,42,39,43,13,0,1.946,-62.419,-136.188,-1
40,42,39,43,13,0,1.951,-62.145,-141.062,-1
40,42,39,43,13,0,1.956,-61.954,-145.562,-1
40,42,39,43,13,0,1.961,-61.774,-144.812,-1
40,42,39,43,13,0,1.966,-61.538,-139.938,-1
40,42,39,43,13,0,1.971,-61.376,-146.312,-1
40,42,39,43,13,0,1.976,-61.219,-139.000,-1
40,42,39,43,13,0,1.981,-60.979,-136.938,-1
40,42,39,43,13,0,1.986,-60.810,-140.125,-1
40,42,39,43,13,0,1.991,-60.667,-133.000,-1
40,42,39,43,13,0,1.996,-60.544,-138.812,-1
40,42,39,43,13,0,2.001,-60.341,-140.500,-1
40,42,39,43,13,0,2.006,-60.180,-137.687,-1
40,42,39,43,13,0,2.011,-60.008,-132.062,-1
40,42,39,43,13,0,2.016,-59.884,-138.625,-1
40,42,39,43,13,0,2.021,-59.756,-137.500,-1
40,42,39,43,13,0,2.026,-59.617,-135.812,-1
40,42,39,43,13,0,2.031,-59.426,-138.437,-1
40,42,39,43,13,0,2.036,-59.333,-134.125,-1
40,42,39,43,13,0,2.041,-59.198,-133.375,-1
40,42,39,43,13,0,2.046,-59.078,-131.688,-1
40,42,39,43,13,0,2.051,-58.954,-135.812,-1
40,42,39,43,13,0,2.056,-58.834,-135.438,-1
40,42,39,43,13,0,2.079,0.240,-57.812,0
40,42,39,43,13,0,2.081,0.240,-60.812,0
40,42,39,43,13,0,2.086,0.236,-60.438,0
40,42,39,43,13,0,2.091,0.244,-62.688,0
40,42,39,43,13,0,2.096,0.240,-58.938,0
40,42,39,43,13,0,2.101,0.247,-63.438,0
40,42,39,43,13,0,2.106,0.240,-56.688,0
40,42,39,43,13,0,2.111,0.240,-58.750,0
40,42,39,43,13,0,2.116,0.240,-62.312,0
40,42,39,43,13,0,2.121,0.244,-56.500,0
40,42,39,43,13,0,2.126,0.244,-59.312,0
40,42,39,43,13,0,2.131,0.240,-61.562,0
40,42,39,43,13,0,2.136,0.240,-57.625,0
40,42,39,43,13,0,2.141,0.244,-63.812,0
40,42,39,43,13,0,2.146,0.244,-54.250,0
40,42,39,43,13,0,2.151,0.244,-58.938,0
40,42,39,43,13,0,2.156,0.244,-61.000,0
40,42,39,43,13,0,2.161,0.240,-55.000,0
40,42,39,43,13,0,2.166,0.240,-61.750,0
40,42,39,43,13,0,2.171,0.240,-59.688,0
40,42,39,43,13,0,2.176,0.244,-59.875,0
40,42,39,43,13,0,2.181,0.240,-54.250,0
40,42,39,43,13,0,2.186,0.240,-60.438,0
40,42,39,43,13,0,2.191,0.240,-55.937,0
40,42,39,43,13,0,2.196,0.240,-58.000,0
40,42,39,43,13,0,2.201,0.240,-53.125,0
40,42,39,43,13,0,2.206,0.244,-63.062,0
40,42,39,43,13,0,2.211,0.236,-58.562,0
40,42,39,43,13,0,2.216,0.244,-61.000,0
40,42,39,43,13,0,2.221,0.244,-61.188,0
40,42,39,43,13,0,2.226,0.244,-56.125,0
40,42,39,43,13,0,2.231,0.240,-56.688,0
40,42,39,43,13,0,2.236,0.240,-61.375,0
40,42,39,43,13,0,2.241,0.244,-66.438,0
40,42,39,43,13,0,2.246,0.240,-59.125,0
40,42,39,43,13,0,2.251,0.244,-60.062,0
40,42,39,43,13,0,2.256,0.240,-61.000,0
40,42,39,43,13,0,2.261,0.244,-58.938,0
40,42,39,43,13,0,2.266,0.240,-59.312,0
40,42,39,43,13,0,2.271,0.240,-57.062,0
40,42,39,43,13,0,2.276,0.244,-54.250,0
40,42,39,43,13,0,2.281,0.244,-58.188,0
40,42,39,43,13,0,2.286,0.240,-54.062,0
40,42,39,43,13,0,2.291,0.240,-60.250,0
40,42,39,43,13,0,2.296,0.244,-56.688,0
40,42,39,43,13,0,2.301,0.236,-61.562,0
40,42,39,43,13,0,2.306,0.244,-59.312,0
40,42,39,43,13,0,2.311,0.240,-53.312,0
40,42,39,43,13,0,2.316,0.244,-56.688,0
40,42,39,43,13,0,2.321,0.240,-58.375,0
40,42,39,43,13,0,2.326,0.244,-57.438,0
40,42,39,43,13,0,2.331,0.240,-56.875,0
40,42,39,43,13,0,2.336,0.240,-61.750,0
40,42,39,43,13,0,2.341,0.244,-59.500,0
40,42,39,43,13,0,2.346,0.240,-59.312,0
40,42,39,43,13,0,2.351,0.244,-58.562,0
40,42,39,43,13,0,2.356,0.240,-55.188,0
40,42,39,43,13,0,2.361,0.244,-50.688,0
40,42,39,43,13,0,2.366,0.240,-59.688,0
40,42,39,43,13,0,2.371,0.244,-55.750,0
40,42,39,43,13,0,2.376,0.240,-62.500,0
40,42,39,43,13,0,2.381,0.244,-56.500,0
40,42,39,43,13,0,2.386,0.244,-62.500,0
40,42,39,43,13,0,2.391,0.247,-55.562,0
40,42,39,43,13,0,2.396,0.244,-53.875,0
40,42,39,43,13,0,2.401,0.244,-60.250,0
40,42,39,43,13,0,2.406,0.244,-58.562,0
40,42,39,43,13,0,2.411,0.240,-59.500,0
40,42,39,43,13,0,2.416,0.240,-54.812,0
40,42,39,43,13,0,2.421,0.244,-58.938,0
40,42,39,43,13,0,2.426,0.244,-60.062,0
40,42,39,43,13,0,2.431,0.244,-61.562,0
40,42,39,43,13,0,2.436,0.236,-55.375,0
40,42,39,43,13,0,2.441,0.244,-59.875,0
40,42,39,43,13,0,2.446,0.240,-56.875,0
40,42,39,43,13,0,2.451,0.247,-59.312,0
40,42,39,43,13,0,2.456,0.244,-58.188,0
40,42,39,43,13,0,2.461,0.240,-54.812,0
40,42,39,43,13,0,2.466,0.247,-50.875,0
40,42,39,43,13,0,2.471,0.244,-61.188,0
40,42,39,43,13,0,2.476,0.240,-60.250,0
40,42,39,43,13,0,2.481,0.240,-51.250,0
40,42,39,43,13,0,2.486,0.240,-55.750,0
40,42,39,43,13,0,2.491,0.240,-59.312,0
40,42,39,43,13,0,2.496,0.240,-53.688,0
40,42,39,43,13,0,2.501,0.240,-50.875,0
40,42,39,43,13,0,2.506,0.244,-58.375,0
40,42,39,43,13,0,2.511,0.236,-55.750,0
40,42,39,43,13,0,2.516,0.240,-52.750,0
40,42,39,43,13,0,2.521,0.240,-57.438,0
40,42,39,43,13,0,2.526,0.244,-60.625,0
40,42,39,43,13,0,2.531,0.244,-56.312,0
40,42,39,43,13,0,2.536,0.244,-57.062,0
40,42,39,43,13,0,2.541,0.247,-58.375,0
40,42,39,43,13,0,2.546,0.244,-52.750,0
40,42,39,43,13,0,2.551,0.240,-59.500,0
40,42,39,43,13,0,2.556,0.244,-57.625,0
40,42,39,43,13,0,2.561,0.240,-49.188,0
40,42,39,43,13,0,2.566,0.236,-57.250,0
40,42,39,43,13,0,2.571,0.247,-58.000,0
40,42,39,43,13,0,2.576,0.247,-59.125,0
40,42,39,43,13,0,2.581,0.240,-49.188,0
40,42,39,43,13,0,2.586,0.240,-56.500,0
40,42,39,43,13,0,2.591,0.244,-54.062,0
40,42,39,43,13,0,2.596,0.244,-55.375,0
40,42,39,43,13,0,2.601,0.244,-54.250,0
40,42,39,43,13,0,2.606,0.240,-54.062,0
40,42,39,43,13,0,2.611,0.244,-52.938,0
40,42,39,43,13,0,2.616,0.240,-51.438,0
40,42,39,43,13,0,2.621,0.240,-54.062,0
40,42,39,43,13,0,2.626,0.244,-57.812,0
40,42,39,43,13,0,2.631,0.240,-54.250,0
40,42,39,43,13,0,2.636,0.236,-54.438,0
40,42,39,43,13,0,2.641,0.240,-49.375,0
40,42,39,43,13,0,2.646,0.244,-53.312,0
40,42,39,43,13,0,2.651,0.244,-52.188,0
40,42,39,43,13,0,2.656,0.240,-58.750,0
40,42,39,43,13,0,2.661,0.240,-55.188,0
40,42,39,43,13,0,2.666,0.240,-52.375,0
40,42,39,43,13,0,2.671,0.236,-46.000,0
40,42,39,43,13,0,2.676,0.244,-49.188,0
40,42,39,43,13,0,2.702,83.655,74.000,1
40,42,39,43,13,0,2.706,82.890,65.000,1
40,42,39,43,13,0,2.711,81.713,68.750,1
40,42,39,43,13,0,2.716,80.786,71.750,1
40,42,39,43,13,0,2.721,79.691,64.250,1
40,42,39,43,13,0,2.726,78.922,65.375,1
40,42,39,43,13,0,2.731,78.248,66.125,1
40,42,39,43,13,0,2.736,77.554,62.188,1
40,42,39,43,13,0,2.741,76.714,65.750,1
40,42,39,43,13,0,2.746,76.121,64.625,1
40,42,39,43,13,0,2.751,75.510,63.312,1
40,42,39,43,13,0,2.756,74.782,62.188,1
40,42,39,43,13,0,2.761,74.175,60.312,1
40,42,39,43,13,0,2.766,73.556,57.312,1
40,42,39,43,13,0,2.771,72.900,57.875,1
40,42,39,43,13,0,2.776,72.315,53.750,1
40,42,39,43,13,0,2.781,71.741,53.188,1
40,42,39,43,13,0,2.786,71.017,56.188,1
40,42,39,43,13,0,2.791,70.466,55.625,1
40,42,39,43,13,0,2.796,69.889,55.438,1
40,42,39,43,13,0,2.801,69.330,56.938,1
40,42,39,43,13,0,2.806,68.599,55.250,1
40,42,39,43,13,0,2.811,68.051,52.625,1
40,42,39,43,13,0,2.816,67.455,47.188,1
40,42,39,43,13,0,2.821,66.810,51.312,1
40,42,39,43,13,0,2.826,66.278,55.625,1
40,42,39,43,13,0,2.831,65.801,47.375,1
40,42,39,43,13,0,2.836,65.250,50.000,1
40,42,39,43,13,0,2.841,64.871,44.000,1
40,42,39,43,13,0,2.846,64.493,45.500,1
40,42,39,43,13,0,2.851,64.110,44.375,1
40,42,39,43,13,0,2.856,63.720,50.750,1
40,42,39,43,13,0,2.861,63.413,43.812,1
40,42,39,43,13,0,2.866,63.109,47.938,1
40,42,39,43,13,0,2.871,62.801,46.062,1
40,42,39,43,13,0,2.876,62.550,47.375,1
40,42,39,43,13,0,2.881,62.318,47.375,1
40,42,39,43,13,0,2.886,62.021,45.125,1
40,42,39,43,13,0,2.891,61.826,42.312,1
40,42,39,43,13,0,2.896,61.605,44.375,1
40,42,39,43,13,0,2.901,61.354,40.250,1
40,42,39,43,13,0,2.906,61.155,47.375,1
40,42,39,43,13,0,2.911,61.001,45.125,1
40,42,39,43,13,0,2.916,60.776,42.688,1
40,42,39,43,13,0,2.921,60.566,42.875,1
40,42,39,43,13,0,2.926,60.375,45.125,1
40,42,39,43,13,0,2.931,60.214,42.500,1
40,42,39,43,13,0,2.936,60.023,41.938,1
40,42,39,43,13,0,2.941,59.831,41.188,1
40,42,39,43,13,0,2.946,59.685,39.875,1
40,42,39,43,13,0,2.951,59.501,44.375,1
40,42,39,43,13,0,2.956,59.355,44.000,1
40,42,39,43,13,0,2.961,59.198,38.750,1
40,42,39,43,13,0,2.966,59.070,41.562,1
40,42,39,43,13,0,2.971,58.875,40.062,1
40,42,39,43,13,0,2.976,58.736,45.500,1
40,42,39,43,13,0,2.981,58.575,39.688,1
40,42,39,43,13,0,2.986,58.395,39.125,1
40,42,39,43,13,0,2.991,58.294,39.125,1
40,42,39,43,13,0,2.996,58.148,41.188,1
40,42,39,43,13,0,3.001,57.971,37.625,1
40,42,39,43,13,0,3.006,57.874,37.250,1
40,42,39,43,13,0,3.011,57.731,36.125,1
40,42,39,43,13,0,3.016,57.585,39.688,1
40,42,39,43,13,0,3.021,57.480,39.688,1
40,42,39,43,13,0,3.026,57.319,39.312,1
40,42,39,43,13,0,3.031,57.221,39.125,1
40,42,39,43,13,0,3.036,57.056,37.625,1
40,42,39,43,13,0,3.041,56.966,36.875,1
40,42,39,43,13,0,3.046,56.820,42.125,1
40,42,39,43,13,0,3.051,56.700,35.750,1
40,42,39,43,13,0,3.056,56.569,39.500,1
40,42,39,43,13,0,3.061,56.509,35.188,1
40,42,39,43,13,0,3.066,56.333,35.188,1
40,42,39,43,13,0,3.071,56.242,32.000,1
40,42,39,43,13,0,3.076,56.089,41.562,1
40,42,39,43,13,0,3.081,55.987,35.562,1
40,42,39,43,13,0,3.086,55.864,34.812,1
40,42,39,43,13,0,3.091,55.774,40.062,1
40,42,39,43,13,0,3.096,55.680,33.125,1
40,42,39,43,13,0,3.101,55.556,33.500,1
40,42,39,43,13,0,3.106,55.462,36.125,1
40,42,39,43,13,0,3.111,55.361,37.813,1
40,42,39,43,13,0,3.116,55.219,29.750,1
40,42,39,43,13,0,3.121,55.114,38.750,1
40,42,39,43,13,0,3.126,55.028,37.438,1
40,42,39,43,13,0,3.131,54.922,35.188,1
40,42,39,43,13,0,3.136,54.821,36.500,1
40,42,39,43,13,0,3.141,54.758,39.125,1
40,42,39,43,13,0,3.146,54.656,34.438,1
40,42,39,43,13,0,3.151,54.566,31.625,1
40,42,39,43,13,0,3.156,54.484,36.875,1
40,42,39,43,13,0,3.161,54.383,37.250,1
40,42,39,43,13,0,3.166,54.255,30.875,1
40,42,39,43,13,0,3.171,54.206,34.250,1
40,42,39,43,13,0,3.176,54.105,35.188,1
40,42,39,43,13,0,3.181,54.000,34.250,1
40,42,39,43,13,0,3.186,53.917,39.312,1
40,42,39,43,13,0,3.191,53.858,35.562,1
40,42,39,43,13,0,3.196,53.764,35.938,1
40,42,39,43,13,0,3.201,53.666,32.938,1
40,42,39,43,13,0,3.206,53.614,35.188,1
40,42,39,43,13,0,3.211,53.505,33.312,1
40,42,39,43,13,0,3.216,53.419,32.188,1
40,42,39,43,13,0,3.221,53.359,33.312,1
40,42,39,43,13,0,3.226,53.265,32.938,1
40,42,39,43,13,0,3.231,53.182,33.500,1
40,42,39,43,13,0,3.236,53.104,33.688,1
40,42,39,43,13,0,3.241,53.021,33.875,1
40,42,39,43,13,0,3.246,52.961,31.625,1
40,42,39,43,13,0,3.251,52.898,30.875,1
40,42,39,43,13,0,3.256,52.804,33.125,1
40,42,39,43,13,0,3.261,52.763,30.500,1
40,42,39,43,13,0,3.266,52.654,30.312,1
40,42,39,43,13,0,3.271,52.631,36.688,1
40,42,39,43,13,0,3.276,52.556,35.000,1
40,42,39,43,13,0,3.281,52.485,29.750,1
40,42,39,43,13,0,3.286,52.391,32.938,1
40,42,39,43,13,0,3.291,52.346,35.000,1
40,42,39,43,13,0,3.296,52.275,35.000,1
40,42,39,43,13,0,3.301,52.204,30.875,1
40,42,39,43,13,0,3.322,0.244,-49.750,0
40,42,39,43,13,0,3.326,0.240,-44.312,0
40,42,39,43,13,0,3.331,0.240,-53.312,0
40,42,39,43,13,0,3.336,0.244,-48.812,0
40,42,39,43,13,0,3.341,0.244,-48.625,0
40,42,39,43,13,0,3.346,0.244,-49.938,0
40,42,39,43,13,0,3.351,0.240,-46.375,0
40,42,39,43,13,0,3.356,0.244,-50.125,0
40,42,39,43,13,0,3.361,0.244,-52.188,0
40,42,39,43,13,0,3.366,0.240,-45.812,0
40,42,39,43,13,0,3.371,0.244,-47.875,0
40,42,39,43,13,0,3.376,0.240,-48.062,0
40,42,39,43,13,0,3.381,0.244,-49.938,0
40,42,39,43,13,0,3.386,0.240,-47.125,0
40,42,39,43,13,0,3.391,0.244,-52.000,0
40,42,39,43,13,0,3.396,0.244,-51.812,0
40,42,39,43,13,0,3.401,0.244,-49.938,0
40,42,39,43,13,0,3.406,0.240,-50.688,0
40,42,39,43,13,0,3.411,0.240,-50.688,0
40,42,39,43,13,0,3.416,0.244,-52.750,0
40,42,39,43,13,0,3.421,0.240,-44.312,0
40,42,39,43,13,0,3.426,0.244,-49.375,0
40,42,39,43,13,0,3.431,0.244,-48.250,0
40,42,39,43,13,0,3.436,0.244,-55.188,0
40,42,39,43,13,0,3.441,0.244,-46.188,0
40,42,39,43,13,0,3.446,0.240,-51.062,0
40,42,39,43,13,0,3.451,0.244,-47.688,0
40,42,39,43,13,0,3.456,0.244,-49.375,0
40,42,39,43,13,0,3.461,0.240,-51.250,0
40,42,39,43,13,0,3.466,0.240,-44.875,0
40,42,39,43,13,0,3.471,0.244,-47.875,0
40,42,39,43,13,0,3.476,0.240,-51.062,0
40,42,39,43,13,0,3.481,0.244,-52.562,0
40,42,39,43,13,0,3.486,0.240,-47.312,0
40,42,39,43,13,0,3.491,0.244,-50.688,0
40,42,39,43,13,0,3.496,0.240,-55.562,0
40,42,39,43,13,0,3.501,0.240,-48.438,0
40,42,39,43,13,0,3.506,0.244,-47.875,0
40,42,39,43,13,0,3.511,0.240,-54.812,0
40,42,39,43,13,0,3.516,0.247,-51.625,0
40,42,39,43,13,0,3.521,0.240,-47.125,0
40,42,39,43,13,0,3.526,0.244,-49.375,0
40,42,39,43,13,0,3.531,0.247,-54.250,0
40,42,39,43,13,0,3.536,0.244,-49.562,0
40,42,39,43,13,0,3.541,0.240,-49.562,0
40,42,39,43,13,0,3.546,0.244,-49.562,0
40,42,39,43,13,0,3.551,0.244,-43.562,0
40,42,39,43,13,0,3.556,0.240,-39.812,0
40,42,39,43,13,0,3.561,0.240,-36.250,0
40,42,39,43,13,0,3.566,0.240,-34.562,0
40,42,39,43,13,0,3.571,0.244,-33.438,0
40,42,39,43,13,0,3.576,0.244,-32.687,0
40,42,39,43,13,0,3.581,0.240,-28.375,0
40,42,39,43,13,0,3.586,0.240,-31.750,0
40,42,39,43,13,0,3.591,0.244,-32.500,0
40,42,39,43,13,0,3.596,0.240,-32.687,0
40,42,39,43,13,0,3.601,0.244,-36.250,0
40,42,39,43,13,0,3.606,0.236,-39.812,0
40,42,39,43,13,0,3.611,0.244,-32.875,0
40,42,39,43,13,0,3.616,0.240,-36.250,0
40,42,39,43,13,0,3.621,0.240,-31.000,0
40,42,39,43,13,0,3.626,0.247,-48.812,0
40,42,39,43,13,0,3.631,0.244,-47.500,0
40,42,39,43,13,0,3.636,0.244,-50.312,0
40,42,39,43,13,0,3.641,0.244,-42.062,0
40,42,39,43,13,0,3.646,0.240,-46.562,0
40,42,39,43,13,0,3.651,0.240,-34.000,0
40,42,39,43,13,0,3.656,0.244,-45.250,0
40,42,39,43,13,0,3.661,0.244,-53.125,0
40,42,39,43,13,0,3.666,0.244,-46.375,0
40,42,39,43,13,0,3.671,0.240,-36.250,0
40,42,39,43,13,0,3.676,0.240,-53.875,0
40,42,39,43,13,0,3.681,0.240,-43.937,0
40,42,39,43,13,0,3.686,0.240,-48.625,0
40,42,39,43,13,0,3.691,0.236,-38.125,0
40,42,39,43,13,0,3.696,0.240,-44.875,0
40,42,39,43,13,0,3.701,0.244,-47.312,0
40,42,39,43,13,0,3.706,0.240,-34.750,0
40,42,39,43,13,0,3.711,0.244,-40.750,0
40,42,39,43,13,0,3.716,0.244,-46.000,0
40,42,39,43,13,0,3.721,0.240,-37.938,0
40,42,39,43,13,0,3.726,0.244,-47.688,0
40,42,39,43,13,0,3.731,0.240,-43.562,0
40,42,39,43,13,0,3.736,0.244,-41.875,0
40,42,39,43,13,0,3.741,0.244,-44.125,0
40,42,39,43,13,0,3.746,0.244,-38.688,0
40,42,39,43,13,0,3.751,0.240,-40.750,0
40,42,39,43,13,0,3.756,0.244,-50.312,0
40,42,39,43,13,0,3.761,0.240,-49.562,0
40,42,39,43,13,0,3.766,0.244,-31.750,0
40,42,39,43,13,0,3.771,0.247,-43.750,0
40,42,39,43,13,0,3.776,0.244,-47.312,0
40,42,39,43,13,0,3.781,0.244,-43.188,0
40,42,39,43,13,0,3.786,0.240,-37.188,0
40,42,39,43,13,0,3.791,0.240,-47.312,0
40,42,39,43,13,0,3.796,0.244,-47.500,0
40,42,39,43,13,0,3.801,0.240,-48.438,0
40,42,39,43,13,0,3.806,0.240,-36.438,0
40,42,39,43,13,0,3.811,0.244,-35.500,0
40,42,39,43,13,0,3.816,0.240,-35.312,0
40,42,39,43,13,0,3.821,0.240,-38.312,0
40,42,39,43,13,0,3.826,0.244,-36.625,0
40,42,39,43,13,0,3.832,0.244,-32.312,0
40,42,39,43,13,0,3.837,0.244,-31.937,0
40,42,39,43,13,0,3.841,0.247,-34.562,0
40,42,39,43,13,0,3.846,0.240,-39.250,0
40,42,39,43,13,0,3.851,0.240,-43.937,0
40,42,39,43,13,0,3.856,0.244,-46.375,0
40,42,39,43,13,0,3.861,0.244,-45.812,0
40,42,39,43,13,0,3.866,0.244,-45.062,0
40,42,39,43,13,0,3.871,0.244,-46.375,0
40,42,39,43,13,0,3.876,0.240,-43.937,0
40,42,39,43,13,0,3.881,0.244,-51.250,0
40,42,39,43,13,0,3.886,0.244,-42.812,0
40,42,39,43,13,0,3.891,0.244,-47.312,0
40,42,39,43,13,0,3.896,0.240,-47.688,0
40,42,39,43,13,0,3.901,0.240,-50.688,0
40,42,39,43,13,0,3.906,0.240,-49.375,0
40,42,39,43,13,0,3.911,0.244,-45.812,0
40,42,39,43,13,0,3.916,0.244,-45.812,0
40,42,39,43,13,0,3.921,0.240,-46.562,0
40,42,39,43,13,0,3.947,-90.529,-156.625,-1
40,42,39,43,13,0,3.952,-90.034,-160.750,-1
40,42,39,43,13,0,3.957,-89.441,-155.875,-1
40,42,39,43,13,0,3.962,-88.665,-155.312,-1
40,42,39,43,13,0,3.967,-87.791,-157.375,-1
40,42,39,43,13,0,3.972,-87.184,-160.750,-1
40,42,39,43,13,0,3.977,-86.655,-154.188,-1
40,42,39,43,13,0,3.982,-86.040,-152.500,-1
40,42,39,43,13,0,3.987,-85.541,-155.125,-1
40,42,39,43,13,0,3.992,-85.103,-149.312,-1
40,42,39,43,13,0,3.997,-84.720,-149.312,-1
40,42,39,43,13,0,4.002,-84.199,-151.188,-1
40,42,39,43,13,0,4.007,-83.839,-150.438,-1
40,42,39,43,13,0,4.012,-83.471,-143.125,-1
40,42,39,43,13,0,4.017,-82.984,-148.938,-1
40,42,39,43,13,0,4.022,-82.642,-147.812,-1
40,42,39,43,13,0,4.027,-82.290,-151.375,-1
40,42,39,43,13,0,4.032,-81.840,-147.812,-1
40,42,39,43,13,0,4.037,-81.570,-151.750,-1
40,42,39,43,13,0,4.042,-81.240,-143.500,-1
40,42,39,43,13,0,4.047,-80.835,-142.938,-1
40,42,39,43,13,0,4.052,-80.610,-140.500,-1
40,42,39,43,13,0,4.057,-80.310,-144.062,-1
40,42,39,43,13,0,4.062,-80.036,-145.000,-1
40,42,39,43,13,0,4.067,-79.635,-144.062,-1
40,42,39,43,13,0,4.072,-79.331,-141.250,-1
40,42,39,43,13,0,4.077,-79.028,-138.062,-1
40,42,39,43,13,0,4.082,-78.772,-141.812,-1
40,42,39,43,13,0,4.087,-78.405,-144.812,-1
40,42,39,43,13,0,4.092,-78.236,-139.000,-1
40,42,39,43,13,0,4.097,-77.809,-139.000,-1
40,42,39,43,13,0,4.102,-77.486,-145.000,-1
40,42,39,43,13,0,4.107,-77.306,-137.500,-1
40,42,39,43,13,0,4.112,-77.081,-138.437,-1
40,42,39,43,13,0,4.117,-76.620,-136.938,-1
40,42,39,43,13,0,4.122,-76.448,-136.750,-1
40,42,39,43,13,0,4.127,-76.118,-137.875,-1
40,42,39,43,13,0,4.132,-75.945,-141.625,-1
40,42,39,43,13,0,4.137,-75.469,-130.938,-1
40,42,39,43,13,0,4.142,-75.180,-135.062,-1
40,42,39,43,13,0,4.147,-74.959,-138.062,-1
40,42,39,43,13,0,4.152,-74.767,-135.250,-1
40,42,39,43,13,0,4.157,-74.505,-137.875,-1
40,42,39,43,13,0,4.162,-74.183,-139.938,-1
40,42,39,43,13,0,4.167,-73.946,-133.750,-1
40,42,39,43,13,0,4.172,-73.597,-137.875,-1
40,42,39,43,13,0,4.177,-73.335,-137.687,-1
40,42,39,43,13,0,4.182,-73.088,-139.000,-1
40,42,39,43,13,0,4.187,-72.772,-141.625,-1
40,42,39,43,13,0,4.192,-72.465,-138.812,-1
40,42,39,43,13,0,4.197,-72.225,-136.562,-1
40,42,39,43,13,0,4.202,-71.914,-138.062,-1
40,42,39,43,13,0,4.207,-71.636,-138.812,-1
40,42,39,43,13,0,4.212,-71.355,-133.938,-1
40,42,39,43,13,0,4.217,-70.999,-140.875,-1
40,42,39,43,13,0,4.222,-70.736,-133.938,-1
40,42,39,43,13,0,4.227,-70.448,-138.812,-1
40,42,39,43,13,0,4.232,-70.121,-140.875,-1
40,42,39,43,13,0,4.237,-69.806,-135.812,-1
40,42,39,43,13,0,4.242,-69.540,-135.438,-1
40,42,39,43,13,0,4.247,-69.229,-130.562,-1
40,42,39,43,13,0,4.252,-68.835,-131.688,-1
40,42,39,43,13,0,4.257,-68.576,-132.062,-1
40,42,39,43,13,0,4.262,-68.216,-129.438,-1
40,42,39,43,13,0,4.267,-67.927,-120.250,-1
40,42,39,43,13,0,4.272,-67.597,-127.375,-1
40,42,39,43,13,0,4.277,-67.328,-120.625,-1
40,42,39,43,13,0,4.282,-66.949,-129.062,-1
40,42,39,43,13,0,4.287,-66.574,-118.000,-1
40,42,39,43,13,0,4.292,-66.278,-117.625,-1
40,42,39,43,13,0,4.297,-65.944,-125.687,-1
40,42,39,43,13,0,4.302,-65.651,-123.625,-1
40,42,39,43,13,0,4.307,-65.209,-120.062,-1
40,42,39,43,13,0,4.312,-64.995,-123.250,-1
40,42,39,43,13,0,4.317,-64.556,-122.125,-1
40,42,39,43,13,0,4.322,-64.309,-119.312,-1
40,42,39,43,13,0,4.327,-64.106,-119.312,-1
40,42,39,43,13,0,4.332,-63.788,-120.062,-1
40,42,39,43,13,0,4.337,-63.491,-124.375,-1
40,42,39,43,13,0,4.342,-63.214,-122.688,-1
40,42,39,43,13,0,4.347,-62.839,-114.062,-1
40,42,39,43,13,0,4.352,-62.648,-118.750,-1
40,42,39,43,13,0,4.357,-62.333,-121.000,-1
40,42,39,43,13,0,4.362,-62.089,-116.688,-1
40,42,39,43,13,0,4.367,-61.852,-113.125,-1
40,42,39,43,13,0,4.372,-61.553,-111.062,-1
