event,event_start,depth_cm,sensor_id,treatment,location,tag,peak_time,peak_vwc,tail_hours,n_samples,exp_A,exp_tau_h,exp_C,exp_r2,pow_A,pow_alpha,pow_C,pow_r2
56,1.7582472e+18,10,SMS08,swale,SwF,far,1.758285e+18,0.22740805,57.666666666666664,693,0.15860128340594373,387.6331405627151,0.07003034529886631,0.9933536386212595,0.23611888205655843,0.026897306421437884,5.151814626797167e-18,0.7689469476485041
57,1.7585001e+18,10,SMS08,swale,SwF,far,1.7585187e+18,0.3420325,15.999999999999998,193,0.0758586812801803,9.490476690009578,0.2672661161721227,0.9969791264656531,0.3413846768569253,0.06343783513273714,1.2227905266791206e-10,0.9329318198837371
58,1.7585838e+18,10,SMS08,swale,SwF,far,1.7585892e+18,0.3174008500000001,64.91666666666667,780,0.10478514222367441,44.61824595412755,0.2116358101129712,0.9920548190559367,0.34269054446009173,0.07904415750187334,3.3826406922650705e-24,0.8669426954145485
59,1.7588304e+18,10,SMS08,swale,SwF,far,1.7588526e+18,0.34350652,39.25,472,0.09220516409200046,16.392201307049582,0.2604867239822378,0.9809538153597748,0.36272177679136786,0.07655694812560515,3.1908065775975816e-14,0.8836405645633817
60,1.7590014e+18,10,SMS08,swale,SwF,far,1.7590056e+18,0.30165211,98.5,1183,0.10951911869318473,89.81776797215993,0.1917106525371027,0.9950290178346878,0.33386785762434845,0.07184233587090583,1.2177873696705495e-14,0.8328329327569314
61,1.7593677e+18,10,SMS08,swale,SwF,far,1.759398e+18,0.2585564200000001,38.5,463,0.0328897150710631,27.00167273978748,0.2261931090859745,0.9975001166203216,0.26398477593571684,0.02982323597861539,2.881387836210453e-21,0.9027368600549552
62,1.7595441e+18,10,SMS08,swale,SwF,far,1.7595597e+18,0.3327616899999999,99.58333333333334,1196,0.12934562575332553,70.15756969906633,0.19092175167800293,0.9916224870869463,0.36542414213025615,0.09516239767225242,5.2574585104017506e-15,0.8675751348650137
63,1.7599257e+18,10,SMS08,swale,SwF,far,1.7599353e+18,0.24230341,115.5,1387,0.09941470690577468,165.74312432212363,0.14362823119193466,0.9985877907992515,0.2675379636229864,0.05819606025119041,2.8218732141086653e-23,0.7942634410565712
65,1.7603955e+18,10,SMS08,swale,SwF,far,1.7604051e+18,0.3144916,27.0,325,0.04446289289909385,11.383582710298517,0.2722467333676275,0.8879999765907979,0.3179031100370473,0.04047593823509418,2.236108024323387e-12,0.8134150929187429
70,1.7607393e+18,10,SMS08,swale,SwF,far,1.760778e+18,0.34020937,15.416666666666666,186,0.04769542083578796,5.0704323731648655,0.29462378704544534,0.9892370288374797,0.3358297566799386,0.045119257544741595,7.788270847080487e-17,0.956027847408538
71,1.760841e+18,10,SMS08,swale,SwF,far,1.7608518e+18,0.3284947899999999,23.166666666666668,279,0.05870456233885392,11.896917419640467,0.27398062737853884,0.9658390683779323,0.3339389349532264,0.04931675919402829,1.1605039591653559e-17,0.8694279340190354
73,1.7610255e+18,10,SMS08,swale,SwF,far,1.7611101e+18,0.36674173,167.91666666666666,2016,0.12538238305950344,28.444898506207682,0.2579804323211877,0.9547494241416147,0.4136709187686783,0.09617975624798078,6.8733417508264985e-16,0.8784922500350263
74,1.7623863e+18,10,SMS08,swale,SwF,far,1.7624184e+18,0.31387096,28.0,337,0.04009524154153699,13.145193782350862,0.2751295393173768,0.9978532853701528,0.3176066832502811,0.03586817046125723,1.570620768613637e-18,0.9339807815730253
75,1.7625267e+18,10,SMS08,swale,SwF,far,1.7625315e+18,0.3222108100000001,167.91666666666666,2016,0.12185186308776937,88.72567243832371,0.19710940877333777,0.992978251196001,0.3765620080093273,0.09840418544695126,1.3046778085991536e-15,0.8513889795192012
79,1.7634321e+18,10,SMS08,swale,SwF,far,1.7635056e+18,0.3664314100000001,69.25,832,0.09825249503672871,28.483642781312746,0.2789099218162702,0.9757850224737633,0.39964506844527237,0.07291576016813013,7.418550698823768e-21,0.8591554994158259
84,1.7639622e+18,10,SMS08,swale,SwF,far,1.7639832e+18,0.35114815,110.08333333333334,1322,0.10278162115480816,54.82333353647037,0.2377999900712088,0.9920615800551097,0.3802834735922702,0.0811182816223471,3.3133613304023944e-17,0.9044073406132588
86,1.7644239e+18,10,SMS08,swale,SwF,far,1.7644848e+18,0.36596593,45.0,541,0.3212335965901209,207.9053001415908,0.04670491261134927,0.9415115817590869,0.38586967976075487,0.04954040553949871,1.1184843346425655e-16,0.7354783550728965
88,1.7647029e+18,10,SMS08,swale,SwF,far,1.7647266e+18,0.34699762,14.833333333333332,179,0.01435897089076619,2.4681233721328857,0.3352128408773766,0.7491392492653818,0.023052867014747316,0.2159739891552426,0.32164039694923413,0.6966815176186687
89,1.7647875e+18,10,SMS08,swale,SwF,far,1.764798e+18,0.3630178900000001,20.75,250,0.0672630869863862,13.932114269122994,0.2959967597658432,0.9928557811591859,0.36597552135568223,0.048305198678694476,9.43013102417004e-19,0.9250183847255009
91,1.7649243e+18,10,SMS08,swale,SwF,far,1.764933e+18,0.3390068799999999,167.91666666666666,2016,0.1789918138335754,207.08007623580943,0.15025300206813222,0.9959504320144237,0.39079166969821266,0.08770250337881125,5.336038621336877e-13,0.8076318345320008
92,1.7659152e+18,10,SMS08,swale,SwF,far,1.7660016e+18,0.20995255,167.91666666666666,2016,0.21311276764527629,948.5672958177257,2.3010047058857094e-18,0.9928968284292478,0.232283673036544,0.042120878267282835,2.0290426097293e-18,0.6982553277888585
93,1.769319e+18,10,SMS08,swale,SwF,far,1.7693715e+18,0.3486267999999999,167.91666666666666,2016,0.14537453550836368,99.5308478043575,0.1942012065897233,0.9959862296471297,0.4091300056276374,0.10681538280027365,1.495737735834834e-16,0.8552943231360852
12,1.7255781e+18,40,SMS02,swale,SwB,slope,1.7256645e+18,0.47566405,167.91666666666666,2016,0.2005908126664918,9999.999721075119,0.27533955081565414,0.9000818034092564,0.47784811459870385,0.0018254708315878691,4.793093759007495e-11,0.6769788900381905
32,1.7326116e+18,40,SMS02,swale,SwB,slope,1.7326641e+18,0.47554768,78.58333333333334,944,0.019537889628550194,263.06253219696964,0.45581862777541454,0.982612338303947,0.47739394023207143,0.002914147218626076,7.917143008506706e-11,0.7812586453165972
50,1.7543367e+18,40,SMS02,swale,SwB,slope,1.7544165e+18,0.463,167.91666666666666,2016,0.3816580651334656,9999.999999999998,0.08614862501731621,0.6105334663617183,0.4689401370812067,0.0022394185404820605,1.5014714406884612e-9,0.1841260159772593
53,1.7572914e+18,40,SMS02,swale,SwB,slope,1.7573745e+18,0.467,66.58333333333334,800,0.02963774292856426,9999.999999998776,0.437808453454151,0.008577938746625269,8.98985993320155e-11,0.000056513656757053424,0.4673474995303472,-1.7716939026968248e-12
55,1.7577351e+18,40,SMS02,swale,SwB,slope,1.7578038e+18,0.471,121.08333333333334,1454,0.47255227022983487,9370.931494574581,1.2062743782267413e-8,0.832705208838557,0.4747385435322974,0.0029055857141418,3.549567405011108e-9,0.4636915422692224
73,1.7610255e+18,40,SMS02,swale,SwB,slope,1.7610807e+18,0.481,167.91666666666666,2016,0.04609572559078948,540.4925512497532,0.43432671557116953,0.9777048192846844,0.48786042918068145,0.0070016718434044055,2.7420210125520314e-19,0.8064249757897912
86,1.7644239e+18,40,SMS02,swale,SwB,slope,1.764441e+18,0.474,57.166666666666664,687,0.4743955783410492,8625.474400332841,1.539046272374006e-9,0.7895239739733132,0.4714286254123821,0.0017463513205042,0.0039216231448272795,0.5547400814851684
93,1.769319e+18,40,SMS02,swale,SwB,slope,1.7693736e+18,0.466,167.91666666666666,2016,0.44696735225310497,9999.999999999998,0.016692190119326596,0.9260110548008338,0.4679441419946605,0.004180963354799758,2.5107281842481927e-9,0.6957761446736865
10,1.7233407e+18,40,SMS09,swale,SwF,far,1.7234268e+18,0.4137552099999999,167.91666666666666,2016,0.41063665510120057,9999.999999999995,0.008223067305731808,0.6855756802454145,0.42072401876117116,0.003063358132353838,2.6572205265833145e-9,0.2677418814481326
20,1.7289927e+18,40,SMS09,swale,SwF,far,1.7290791e+18,0.4004502400000001,64.16666666666667,771,1.0923002979211977e-16,738.1215913606607,0.41347406970407974,-3.552713678800501e-14,2.311438925629843e-9,0.000016433763107613168,0.41347405549380817,-2.3737234400300622e-11
21,1.7293176e+18,40,SMS09,swale,SwF,far,1.7293884e+18,0.46398826,167.91666666666666,2015,0.023086667075087212,252.43570349684614,0.44112003135860756,0.9714176627848188,0.47061625502796844,0.006586614717835383,6.700410259218126e-10,0.801773778528031
32,1.7326116e+18,40,SMS09,swale,SwF,far,1.7326893e+18,0.4792715200000002,71.58333333333334,860,0.011399949915012605,52.57066064810593,0.46867849819887486,0.9611181042202627,0.4827170968795094,0.004955083598355988,4.1715529231140764e-9,0.8106467455648654
33,1.7329545e+18,40,SMS09,swale,SwF,far,1.7329809e+18,0.4789999899999999,167.91666666666666,2016,0.02068943828915461,264.13699004471334,0.458517015242641,0.9657262891543901,0.48466817831201436,0.005473976978611587,8.36521816836769e-15,0.7800680508744015
58,1.7585838e+18,40,SMS09,swale,SwF,far,1.7586687e+18,0.4456793799999998,42.83333333333333,515,0.44222646590102255,7678.583788454941,0.003933226350675972,0.8070262498116043,0.4467709708374971,0.0014800037333919508,1.1651628589639745e-10,0.5746261726194869
59,1.7588304e+18,40,SMS09,swale,SwF,far,1.7588595e+18,0.4823359299999999,37.33333333333333,449,0.01022563826426664,11.073389470311215,0.47334102687416135,0.9460887751948335,0.4838726506184474,0.005954947548589968,4.609170641416339e-12,0.9116349687586498
62,1.7595441e+18,40,SMS09,swale,SwF,far,1.7596212e+18,0.46709146,82.5,991,0.4399252137350395,7278.2402335635425,0.02696014261700494,0.9255658592161066,0.46910433537257507,0.0029355778527738697,1.958298988293022e-9,0.7477185103304215
70,1.7607393e+18,40,SMS09,swale,SwF,far,1.760781e+18,0.47981458,14.583333333333332,176,0.003285152036145302,5.676344274539626,0.4767278454974603,0.9914697572648367,0.42718890044083846,0.0023023061687612884,0.05245566550560178,0.9545581230668427
73,1.7610255e+18,40,SMS09,swale,SwF,far,1.7610549e+18,0.4827238299999999,167.91666666666666,2016,0.43953140030841414,4156.711269189985,0.04351509187174154,0.9911286557488338,0.4930433300975807,0.009389829390221208,2.1568899908442707e-19,0.7408180617048414
86,1.7644239e+18,40,SMS09,swale,SwF,far,1.7644512e+18,0.4766337999999999,54.33333333333333,653,0.47720425131929045,5695.79811713937,1.107676717103486e-8,0.8430040645700559,0.4782862608123003,0.0023258506897070493,1.0966403482124768e-11,0.5134155647216326
93,1.769319e+18,40,SMS09,swale,SwF,far,1.7694051e+18,0.4369904200000001,167.91666666666666,2016,0.010112667560386455,211.81380853047472,0.4306755820033205,0.7811823254024407,0.443199081700439,0.0030435529538064164,3.4628943141450686e-10,0.5142754833833523
1,1.7177103e+18,10,SMS15,control,ConI,bottom,1.7177193e+18,0.4674017799999999,167.91666666666666,2016,0.04821262492353902,163.6820504162562,0.41158452411948204,0.8176706561848737,0.4784185017555796,0.019335120149893383,2.792123868576306e-16,0.7381584015145572
2,1.7190819e+18,10,SMS15,control,ConI,bottom,1.7191032e+18,0.46619929,15.0,181,0.013358419741376757,2.220341234491467,0.4556073849024734,0.873971401505255,0.014049869432152792,0.3533679443453153,0.4497524656891875,0.7608694034939825
4,1.7202123e+18,10,SMS15,control,ConI,bottom,1.7202357e+18,0.4533598000000001,167.91666666666666,2016,0.023642446634793802,76.06261443423595,0.4294373825983059,0.6908331205641457,0.46324157798132726,0.013033950290894204,1.9038595773673623e-21,0.6325123011391193
5,1.7228331e+18,10,SMS15,control,ConI,bottom,1.7228796e+18,0.40390255,26.75,322,0.006056874788234687,1.581130244628814,0.3996571838480512,0.043085081529532276,0.0017482556793914563,1.308615364478054,0.399772623322564,0.021694672971085627
8,1.7231418e+18,10,SMS15,control,ConI,bottom,1.7231469e+18,0.4719402100000001,22.75,274,0.017980357885305664,1.72945539112572,0.456784369828406,0.5867719336860158,0.012989511798775588,0.5373475672683112,0.4535510901057526,0.5561041257061244
9,1.7232363e+18,10,SMS15,control,ConI,bottom,1.7232408e+18,0.4727160100000001,25.666666666666668,309,0.016297401526122097,7.6554716226521355,0.45781179163698305,0.802982386706131,0.4732079070144649,0.00995602017204456,3.925132342575578e-9,0.7641508377972155
10,1.7233407e+18,10,SMS15,control,ConI,bottom,1.7233437e+18,0.4681,167.91666666666666,2015,0.02946771995561734,94.30980384700662,0.43681635948100367,0.7846417113910544,0.4792568686121719,0.014948406114724342,1.6691070695365123e-12,0.7191752596929881
11,1.7253117e+18,10,SMS15,control,ConI,bottom,1.7253819e+18,0.44381746,52.416666666666664,630,0.015383127041055445,4.229545548220477,0.4316375080141553,0.38292760515372504,0.013618392345586277,0.4779242598467736,0.4291855760054064,0.29322580286652467
12,1.7255781e+18,10,SMS15,control,ConI,bottom,1.7255814e+18,0.4679448399999999,167.91666666666666,2016,0.025984124408956682,56.305487224214474,0.4328252791045745,0.7084970647558053,0.4703015504931434,0.015530207019113184,5.361266101327669e-9,0.7163758705306434
15,1.7286273e+18,10,SMS15,control,ConI,bottom,1.7286648e+18,0.3871064799999999,14.0,169,0.007240548616390889,4.513579708190837,0.38082071067632955,0.9846738453307778,0.3832418818455445,0.005759426610477559,0.003607387626861527,0.9441553535381761
20,1.7289927e+18,10,SMS15,control,ConI,bottom,1.7290131e+18,0.4679060500000001,82.5,991,0.03390329295903397,57.521015590257534,0.43289602105606123,0.8923414880757377,0.4770110587861769,0.01642623344998057,6.0962684957217425e-15,0.8342326198346366
21,1.7293176e+18,10,SMS15,control,ConI,bottom,1.7293416e+18,0.46162207,167.91666666666666,2016,0.08558791481566813,593.7084802731958,0.3709058916802857,0.772843976341441,0.47036932102167583,0.013180690040622754,4.0273016648217544e-13,0.6884817155924611
22,1.7303526e+18,10,SMS15,control,ConI,bottom,1.7303925e+18,0.4417228,13.083333333333332,158,0.021560071050643097,25.871788229663604,0.420657770495877,0.9978584714295934,0.4422968363023623,0.0064437033221524595,4.340107107912032e-11,0.8728788521612678
32,1.7326116e+18,10,SMS15,control,ConI,bottom,1.7326962e+18,0.4583249200000001,69.66666666666667,837,0.01991669507050898,33.93763888862132,0.44103643837364054,0.9421892414141841,0.46555582557998004,0.010758071270245998,1.6487777559713224e-21,0.8379986081444226
33,1.7329545e+18,10,SMS15,control,ConI,bottom,1.7330409e+18,0.4585964499999999,167.91666666666666,2016,0.03466388288904446,199.01866859831068,0.42604316162781514,0.8281967071878623,0.4716839984958644,0.011688645443480762,9.927688298381981e-14,0.6798188503757467
39,1.7352846e+18,10,SMS15,control,ConI,bottom,1.7353146e+18,0.4356715600000001,50.08333333333333,602,0.008030512849008188,3.5089301975609075,0.4296506598302287,0.2925555866613352,0.007690276265258402,0.3690475498030947,0.42743343300083275,0.2506057085639556
40,1.7355024e+18,10,SMS15,control,ConI,bottom,1.7355114e+18,0.4571224299999999,167.91666666666666,2016,0.03854287424237175,153.97579245242468,0.41690589496201735,0.8729209806973389,0.4697306049356933,0.01563511476791876,3.03101009124618e-13,0.7451155268517471
41,1.7417259e+18,10,SMS15,control,ConI,bottom,1.7417367e+18,0.453,167.91666666666666,2016,0.04057878035939784,118.74784402089354,0.4041730368672547,0.8442423625983795,0.4619206129421477,0.019681958850974953,3.283394179855737e-18,0.7568444097112746
44,1.7475318e+18,10,SMS15,control,ConI,bottom,1.7475351e+18,0.46,167.91666666666666,2016,0.04442423083646508,118.1412208896488,0.4056345136806177,0.8620636394270876,0.46992391154348645,0.021893429293716352,2.707226472485503e-18,0.809879314189764
45,1.7496783e+18,10,SMS15,control,ConI,bottom,1.7496876e+18,0.455,167.91666666666666,2016,0.08095854027442131,280.65468586212586,0.37109686166306666,0.8858939398079217,0.47336849266473285,0.022158340949403693,2.452009600458722e-16,0.7224029016472484
47,1.7531298e+18,10,SMS15,control,ConI,bottom,1.7532009e+18,0.425,167.91666666666666,2016,0.41917611074215255,2085.826184991475,8.421029508034843e-20,0.8758612918053372,0.43880487310375543,0.020785870970838206,1.7959720423756306e-11,0.6827067933265106
48,1.7540874e+18,10,SMS15,control,ConI,bottom,1.7541075e+18,0.458,34.83333333333333,419,0.06575931598108797,66.63627505789934,0.38764543838159116,0.8815859349673134,0.46001735961963436,0.018206213344474732,1.2529967626325231e-13,0.7851460113982092
49,1.7542404e+18,10,SMS15,control,ConI,bottom,1.7542467e+18,0.466,22.916666666666668,276,0.0226903834668756,2.763159527094968,0.44319602251231116,0.8953992988574254,0.021722151018775063,0.4353752641692346,0.43682137387190506,0.8229495462275765
50,1.7543367e+18,10,SMS15,control,ConI,bottom,1.7543424e+18,0.466,167.91666666666666,2016,0.050826677376694746,112.36137351895974,0.40828206054833616,0.8986570141569319,0.4819929260137046,0.02506662759523625,8.891555366123743e-12,0.8375922039367842
51,1.7554563e+18,10,SMS15,control,ConI,bottom,1.755531e+18,0.422,167.91666666666666,2016,0.4225916925728187,3998.574610644028,5.380743140936398e-8,0.5695044858362037,0.43137966942868033,0.0100497507168073,2.1581764221329132e-16,0.3727806637739278
52,1.7566785e+18,10,SMS15,control,ConI,bottom,1.7567271e+18,0.44,154.66666666666666,1857,0.04099803352492097,164.08314502830225,0.3964026457435727,0.784414941169937,0.4519148884217359,0.016370464335990452,4.3937181311694124e-16,0.7013132951184946
53,1.7572914e+18,10,SMS15,control,ConI,bottom,1.7573004e+18,0.459,87.16666666666667,1047,0.026140172405960522,36.91074111863594,0.4273396948658451,0.7458070573852347,0.46126120452466485,0.01527916123989675,4.706167994504096e-18,0.7131804677496294
55,1.7577351e+18,10,SMS15,control,ConI,bottom,1.7577387e+18,0.459,139.16666666666666,1671,0.03212551642635443,77.41420067084337,0.4212351669071919,0.8005519197228294,0.46685568206018135,0.017263930997833923,9.790840602422657e-20,0.7608125215185563
58,1.7585838e+18,10,SMS15,control,ConI,bottom,1.7585874e+18,0.462,65.41666666666667,786,0.020995278434320128,23.131927302367007,0.43839353282553356,0.7620521766363892,0.46376119479261263,0.012632726960769254,3.660653504540675e-12,0.7438794044690731
59,1.7588304e+18,10,SMS15,control,ConI,bottom,1.758834e+18,0.466,44.416666666666664,534,0.023604831566969783,12.931109605491919,0.4439398237709927,0.791839713506248,0.46915048845719864,0.01429329133125562,1.268643134242015e-10,0.7649904549388645
60,1.7590014e+18,10,SMS15,control,ConI,bottom,1.7590056e+18,0.467,98.5,1183,0.029202544228195255,45.27170186180652,0.43038380009972155,0.8607170435673376,0.4697534977347425,0.01673397869433927,2.8068951336333403e-18,0.8439241716276495
61,1.7593677e+18,10,SMS15,control,ConI,bottom,1.7594202e+18,0.445,32.33333333333333,389,0.015064105841435818,5.133786638249423,0.43301580214937935,0.864970211586511,0.037830454444090215,0.1210456345152414,0.40735529475408,0.7721077071139333
62,1.7595441e+18,10,SMS15,control,ConI,bottom,1.759551e+18,0.458,102.0,1225,0.022843898206849154,57.008517403050035,0.4320958288274193,0.6565933164282675,0.4633320942676263,0.012504697109257045,1.9117798317325576e-19,0.6484919389693118
63,1.7599257e+18,10,SMS15,control,ConI,bottom,1.7599377e+18,0.442,114.83333333333334,1379,0.4386481568061537,3483.8311425020916,1.0111466395760051e-16,0.579646029946866,0.44604293356535313,0.008828595824111714,1.7289795338032389e-18,0.46126524039280525
65,1.7603955e+18,10,SMS15,control,ConI,bottom,1.7603991e+18,0.46,28.666666666666668,345,0.016169699060363262,14.081314217797047,0.4435171271644015,0.7520844077063188,0.4611837410957155,0.00982182579609981,2.567300994906009e-11,0.7605979925248281
70,1.7607393e+18,10,SMS15,control,ConI,bottom,1.760784e+18,0.463,13.75,166,0.02383612679085582,15.931904400475284,0.4399959489972464,0.985482517198192,0.46378594801015066,0.009951756348100752,1.0987030608224491e-10,0.8864998989416446
71,1.760841e+18,10,SMS15,control,ConI,bottom,1.7608524e+18,0.462,23.0,277,0.4621509346643683,690.1430371273628,4.808632335362502e-8,0.9294193718483243,0.4641596921769777,0.009564062739459759,1.6636975496822332e-9,0.6981698069570219
73,1.7610255e+18,10,SMS15,control,ConI,bottom,1.761081e+18,0.461,167.91666666666666,2016,0.043732071716691696,109.98399602511226,0.41864956357128913,0.9380499100787807,0.48062863525216437,0.020819318977559072,2.6701959889365278e-17,0.8201892380694457
74,1.7623863e+18,10,SMS15,control,ConI,bottom,1.7624172e+18,0.456,28.333333333333336,341,0.020137240049536417,15.234823255123654,0.43574826138322365,0.9545412864089874,0.45743360521434917,0.011626160711656052,7.137906941842586e-20,0.8940579044408004
75,1.7625267e+18,10,SMS15,control,ConI,bottom,1.7625321e+18,0.462,167.91666666666666,2016,0.03360684189610476,98.92690498111229,0.41923039493307473,0.8441875122369713,0.46859175285418814,0.017800093503276954,5.4059148162484294e-20,0.8153495560812457
84,1.7639622e+18,10,SMS15,control,ConI,bottom,1.7639901e+18,0.462,108.16666666666667,1299,0.02765554966569037,55.093163682035566,0.4290917878664331,0.872551852799762,0.466994577344701,0.015382105368849854,2.1524062231125766e-13,0.8461522410489069
86,1.7644239e+18,10,SMS15,control,ConI,bottom,1.7645097e+18,0.457,38.08333333333333,458,0.05930254579862415,140.7876908483617,0.3993399605597211,0.8984875867623098,0.46190602739554926,0.008682673285088672,3.0122639928977843e-10,0.694742992973731
89,1.7647875e+18,10,SMS15,control,ConI,bottom,1.7647905e+18,0.461,22.833333333333336,275,0.01382162197140663,7.92784633199641,0.4503150435820823,0.7710078959606683,0.46318889991547796,0.008311405836556252,1.2145451007444694e-10,0.6763332190796747
91,1.7649243e+18,10,SMS15,control,ConI,bottom,1.76493e+18,0.46,167.91666666666666,2016,0.03228720070157153,107.94510305599543,0.42256273298504426,0.8834821521671379,0.46932419753341137,0.016216648424424725,3.4076359094664745e-14,0.8282520496308938
92,1.7659152e+18,10,SMS15,control,ConI,bottom,1.7659176e+18,0.444,167.91666666666666,2016,0.02452532359180604,98.76327035790852,0.41346629937743723,0.759163168938715,0.4481926507192979,0.012721562556771688,2.6251867141125916e-17,0.6648079606231986
93,1.769319e+18,10,SMS15,control,ConI,bottom,1.7693691e+18,0.449,167.91666666666666,2016,0.029861784048884205,93.54172605125783,0.4184809714547276,0.845267331377527,0.4611054262852865,0.015597361939968583,1.4015249145995046e-16,0.7538255103961876
8,1.7231418e+18,40,SMS07,swale,SwE,down,1.7231847e+18,0.5016145599999999,12.25,148,0.3169990969898557,4967.708702388648,0.18442184924409752,0.8335507172527356,0.15790642794613716,0.0016834635333665888,0.3435498810757731,0.7478938810359645
9,1.7232363e+18,40,SMS07,swale,SwE,down,1.7232528e+18,0.50557114,22.333333333333336,269,0.002575486794065394,13.616528889835811,0.5031320030250663,0.9606029764915232,0.45325927695531354,0.0014173674004925982,0.05252937017744154,0.8636631025844287
12,1.7255781e+18,40,SMS07,swale,SwE,down,1.7256231e+18,0.5042134899999999,167.91666666666666,2016,0.010412429411476494,81.36315461885141,0.4943600581249992,0.9713505446597018,0.5089875905586372,0.004909153845027232,1.0905541766033484e-10,0.8502815947793924
21,1.7293176e+18,40,SMS07,swale,SwE,down,1.7293278e+18,0.50370922,167.91666666666666,2015,0.013698556805768944,167.03667874140436,0.4890486030712512,0.9770417713969717,0.5077911362489724,0.004862479171308437,1.086587157847302e-10,0.8694893211621136
26,1.7314542e+18,40,SMS07,swale,SwE,down,1.7314773e+18,0.50176972,14.25,172,0.3110297373399696,4127.749261137602,0.19023810902932792,0.8509906022467926,0.1736728218538867,0.0022973298923524466,0.32775396115975874,0.9478671309495049
32,1.7326116e+18,40,SMS07,swale,SwE,down,1.7326761e+18,0.4994035299999999,75.25,904,0.00879714669636777,69.1104646973874,0.49096064976985077,0.9713693165306543,0.5018091618709204,0.0032906049386945677,9.577125915235663e-11,0.8245689969465879
44,1.7475318e+18,40,SMS07,swale,SwE,down,1.7476158e+18,0.5009163399999998,167.91666666666666,2016,0.502737375833547,6448.153853714931,5.298426924278099e-9,0.9861451228261194,0.5098097880084215,0.006525587120660363,2.7438313032617605e-13,0.7017764503831061
45,1.7496783e+18,40,SMS07,swale,SwE,down,1.7497647e+18,0.5024679400000001,167.91666666666666,2016,0.02397377691450605,162.16943193749532,0.48040731542372056,0.9795137258979215,0.5124676645095347,0.008228642088353307,2.0194456602624596e-18,0.7884231583852948
48,1.7540874e+18,40,SMS07,swale,SwE,down,1.7541735e+18,0.43955056,16.5,199,4.0637118052922375e-7,9999.508038980479,0.44638254390878174,-1.8134109991407854e-7,1.9471830168634892e-9,0.000051269426681446414,0.4463836217982415,-9.541989420824848e-11
50,1.7543367e+18,40,SMS07,swale,SwE,down,1.7543529e+18,0.50188609,167.91666666666666,2016,0.502846761409734,5934.799556669818,8.7156586064989e-9,0.9826940458218973,0.5104691598456482,0.0070575534018582796,2.9355898785678105e-17,0.6936183713626642
52,1.7566785e+18,40,SMS07,swale,SwE,down,1.7567625e+18,0.4980458799999998,144.83333333333331,1739,0.01547806007624113,98.59611118778987,0.4833071714561335,0.9918721378391162,0.5045373039692237,0.006609810835989084,4.854471581113531e-11,0.8574723828705467
53,1.7572914e+18,40,SMS07,swale,SwE,down,1.7573439e+18,0.5027782599999999,75.08333333333334,902,0.5027754316590282,5248.4963732248425,8.181175505897545e-9,0.9718298432110382,0.5053940365140711,0.0036951838406349916,3.1691697686222324e-9,0.6884526862378523
55,1.7577351e+18,40,SMS07,swale,SwE,down,1.7578002e+18,0.5035152700000001,122.08333333333334,1466,0.13298709294195799,1412.8952988507333,0.36940450418844617,0.9929244329957884,0.5082012410439792,0.005940245237861353,3.1849431433496756e-19,0.7913195834235439
57,1.7585001e+18,40,SMS07,swale,SwE,down,1.7585271e+18,0.50076118,13.666666666666666,165,0.0020021647960181757,6.664047731624325,0.49880644793634027,0.9503146691715796,0.37426672497761093,0.0015229045280204063,0.12636274489042365,0.8823852330994486
59,1.7588304e+18,40,SMS07,swale,SwE,down,1.7588496e+18,0.5042134899999999,40.08333333333333,482,0.014965825154893636,107.09528096587617,0.4895678665196574,0.949081502321526,0.5057045102480348,0.0026572051069389925,2.1044640308428627e-11,0.7667382910400933
62,1.7595441e+18,40,SMS07,swale,SwE,down,1.759572e+18,0.50033449,96.16666666666667,1155,0.01866894450730567,183.49019655886045,0.481581749340988,0.9858435224805089,0.5036558422408404,0.004212377760498855,2.313297641739829e-9,0.810122646897045
75,1.7625267e+18,40,SMS07,swale,SwE,down,1.7625819e+18,0.49502026,167.91666666666666,2016,0.014913215202404784,178.52713082005945,0.4805073185817441,0.9885399600458233,0.5003761129085478,0.004985122553925146,3.02956855122272e-9,0.8179129299922507
86,1.7644239e+18,40,SMS07,swale,SwE,down,1.7644569e+18,0.4982010399999999,52.75,634,0.4983939481475838,5821.661724834886,1.3548366313568623e-9,0.9473857034173477,0.4997634940159619,0.002428209488972157,2.4477810623142586e-11,0.6948032080780753
93,1.769319e+18,40,SMS07,swale,SwE,down,1.7694051e+18,0.4743063999999999,167.91666666666666,2016,0.46071483645105904,9999.930242680104,0.018837183523289846,0.8213050566038913,0.482233404275171,0.00329785312566415,8.025953327045069e-10,0.38710051287537117
3,1.7191647e+18,40,SMS10,swale,Step??,step,1.7191806e+18,0.4662380799999999,167.91666666666666,2016,0.46668845439196976,4769.908139851439,1.1157012102115237e-18,0.9204040742671202,0.474982943210419,0.008513493632668916,8.050023773875757e-14,0.6119244444060825
4,1.7202123e+18,40,SMS10,swale,Step??,step,1.7202156e+18,0.46472527,167.91666666666666,2016,0.46383658866660005,7923.859768845845,7.148902573408074e-9,0.9587051212557389,0.469183058411062,0.005333018370881883,1.5351810424494151e-19,0.6851163134654872
11,1.7253117e+18,40,SMS10,swale,Step??,step,1.7253537e+18,0.46251424,60.25,724,0.4628596763120319,4269.717428861694,7.652202782647261e-7,0.8919062793322204,0.4638735444681938,0.003590694918445636,0.0009100822354004162,0.5974125327597196
